"","Species","ISPM","ISNSL","ISPNS","PMZS","PMZI","PMMT","NSLNA","NSLZS","NSLZI","NABR","NAFM","NAPNS","BRPT","BRAPET","PTFM","PTAPET","PTBA","PTEAM","PTZYGO","PTTSP","FMZS","FMMT","ZSZI","ZIMT","ZIZYGO","ZITSP","MTPNS","PNSAPET","APETBA","APETTS","BAEAM","EAMZYGO","ZYGOTSP","LDAS","BRLD","OPILD","PTAS","JPAS","BAOPI"
"21","Homo_sapiens","0.491935541866029","4.3464418979942","1.54248681879518","2.44674630575604","0.728944180858349","0.692065777324849","0.285356889611322","1.73231991931155","3.96467784534465","4.60677917199676","2.2972505609729","4.67993381446315","3.99058350221001","4.02788441431693","1.76230846895168","2.40420234820672","2.87283295476421","1.76468468278114","1.88927995742542","1.5996194117937","0.967582713078905","3.54722058791346","2.26161720381736","1.37993396807342","2.05116957862698","4.51369634765135","1.40739708835428","0.898466130424669","0.346437761692215","1.82458328252455","2.64145216369052","1.65244973673597","2.40250757707784","2.64965751494995","3.8879091852734","1.41666922296361","4.07629186768001","1.99497404690692","1.93984995127043"
"22","Hylobates_agilis","0.506429264820019","0.515710914446899","1.29364968740907","0.49140115990161","1.31815989429934","1.84073826635932","0.0213770224106664","0.41144308083943","0.611324297194074","-1.40269042103601","0.610813481309521","0.589411706526537","-0.374047716144929","0.373737741447165","1.40296922518528","1.16040732888049","0.532779063099781","-0.00302998452963621","0.149393899705338","-0.935286919076642","0.478585394513104","1.3694673707263","0.386488467126703","0.543512370541269","1.07473632085321","1.18846771740071","0.45591740464738","1.04273779174254","-0.360079684545362","0.168088889263617","1.33083193549459","0.508586221458771","0.803575543523184","0.206364938711417","2.60556450356723","1.86865657351934","0.822653192761848","-0.724249638740034","0.230478283199574"
"23","Hylobates_lar","-0.105521709693708","0.767561969054917","0.273305045541107","0.799535199215185","0.228388809922194","0.536906362898513","-0.16822927206406","0.282254876513797","0.309864486714815","-0.155179589998191","0.527871685681806","-0.384787162230573","-0.280076257617864","0.144048689481238","-0.241038964535797","0.651368840263171","0.497456516982041","0.384179305557492","1.26894025324532","0.671094114008816","-0.00984696317867417","0.343687392558856","0.0696878741263234","0.300402521925365","0.741189338611566","1.01169304790099","0.337334459234564","-0.0806931809481384","-0.0286694801105689","0.150465982470402","0.170111745158628","0.286867535923175","0.699830192655956","0.422835718769996","0.758454313749827","0.0921634788968149","-0.123658997883069","-0.153786405946949","0.323721298762916"
"24","Hylobates_muelleri","0.664768981618163","0.63729713634881","0.218994417526019","1.22145614461939","0.400840667946323","0.331766449956461","0.763749150566538","0.0340858377338407","0.638222476275025","0.130172194868734","0.275980170773046","-0.785805843843512","-0.348171838590225","-0.300644527675615","0.934045850132499","-0.278311988412252","0.299331875116337","-0.165457407328699","0.807168178705052","-0.179069157418383","-0.360786966487456","0.642588962453331","0.29343242450134","0.624929203527296","1.60587635011663","0.230950344304048","0.635276623534276","1.78101285390342","0.286451972832698","0.499607358502509","0.810796710841004","0.0185468970690224","1.35883431662023","-0.77870402468491","-0.682084337359715","0.0542050975012174","0.217891497148315","0.191811118931621","-0.102746498976693"
"25","Lophocebus_albigena","1.27923935664485","3.32988028841902","6.32346599400105","5.2698312026626","3.86629170434671","3.65865534597622","2.38870230951435","1.99602519919001","2.59157018414588","2.92308322645295","1.53416895291306","2.50044489979504","0.947183351388851","1.367491725254","2.08354638091072","1.45833254234592","2.47975745347797","2.16197688623771","2.1044325176575","0.36599375575347","0.706283032534371","3.58524052143613","2.21424748669098","1.31898974314994","3.13806445363552","2.18901003957025","2.32551103347116","1.76790278818576","1.35730347477959","0.500341319970309","2.41230768906711","1.66064643913728","1.89172266912155","0.196710938251474","1.19304441185324","0.0372113626713144","2.34479689771639","1.7677884052955","0.692603832185981"
"26","Macaca_assamensis","3.01289804199937","6.76961468247255","13.4649751771892","11.4448681505003","9.73947872988255","6.72508409538273","5.91600025149065","5.73066355331432","6.26664057157279","4.54114394440015","2.93086469316924","4.94125491459765","0.933616228854063","3.99150622509431","4.27758281980084","2.52928332247166","4.26208820406968","4.09684214370694","5.95384410371967","1.46805826231128","2.16182928023477","8.90571863954667","4.15089283288555","3.05974278455716","5.16000800275305","4.98793986196455","5.82726513948379","3.69197672113669","2.86668467030998","0.525388748550865","4.48609296445988","3.41431092993037","5.05572039856417","3.39865101327234","0.744019033389449","3.93934083556549","4.2029288347214","4.86431305845906","0.744315910234072"
"27","Macaca_cyclopis","1.79508103284978","2.42161952415928","6.89390733994236","5.46349571496823","4.7514967929996","4.57654139738852","5.22922026452244","3.33597277265106","3.37017148531766","2.01230157951901","1.5782808223519","2.94369164707238","1.76215796872279","1.78254997756803","1.70091451582845","0.391950151490374","1.81521597671783","2.27188535095544","2.03037475855591","-0.215090647114538","1.24014051478501","4.74655079726464","2.1568988861854","1.38098039981934","3.93200868314656","2.4164768133316","1.20963666549355","2.04126402469045","1.95856465260319","0.724241712615513","2.66003682182934","2.1943121862635","2.69870389340578","0.211678502166784","-0.460121642591716","1.15981447045972","2.14141138782712","2.75604305588579","0.321674815345576"
"28","Macaca_fascicularis","2.28350070231379","4.55928300082417","9.70487919854077","8.29896332182286","6.81575553671515","5.51883214461316","5.57770215833647","4.70704184081636","4.6215857112288","2.40433868205793","1.93989385628851","3.73655558687705","0.663252641190638","2.56218994580099","2.90845890647183","1.47361183688518","3.14050994968984","3.14089117656506","4.10827014407467","0.460474075110316","1.23139984201744","5.83613247543021","2.50998986910386","2.17464146468608","4.23369006852877","3.55841690240591","2.91799316136361","2.32314271936071","2.57155991660514","1.22292427806169","3.43349646995769","3.11671486502205","4.09606452695449","1.50778720363202","0.891592647901071","2.07968600857535","2.92607249691932","3.21257599379535","0.198981417153922"
"29","Macaca_fuscata","2.03954076346028","3.43197828286897","8.56077609611199","6.25476018942156","4.54919990778019","5.52172804291126","4.4214350074826","4.26101343950699","3.08940213697496","2.58675772564754","1.95183681706291","3.00990028560394","1.6621692611491","1.99811967617381","2.46663491396239","0.608151053095696","2.12804563959951","2.22283700119063","2.85909319331646","0.466754387037231","1.0099601276628","5.22022248654994","0.915715815427198","1.87541272457394","3.12415221020805","2.05340439716354","2.39094341467468","2.28691479322174","1.41700079614907","-0.0873087227276166","3.36322091240763","4.48325004031071","3.12532800513527","2.28993157025787","1.80319208098508","3.01489683311178","2.76757534064573","2.67082232331095","0.442795402326535"
"30","Macaca_mulatta","2.29621321907788","4.78876125851431","9.0957265538942","6.8668332624336","5.70403521536674","5.58261727346375","4.2367043575805","3.95145791391766","4.28064828001366","3.77419484524462","2.24804542511437","3.09627942484099","1.40987852427856","2.94554105502421","1.62238564813362","1.77539003464083","3.832945194179","3.71431610248948","4.23064287672679","0.484982693568718","1.42393065912918","5.7445126828222","1.99907697270461","2.37965215228583","4.6736375566094","3.08255377831881","2.93285365912162","1.85682691491394","2.65542337417153","1.07345228443406","3.97334413623165","2.33379593451401","3.77368631246922","0.565150819459387","0.26105646435505","2.30180833094013","3.57298334364286","3.84606591534556","-0.00370901451526962"
