Char.\Node,ISPM,ISNSL,ISPNS,PMZS,PMZI,PMMT,NSLNA,NSLZS,NSLZI,NABR,NAFM,NAPNS,BRPT,BRAPET,PTFM,PTAPET,PTBA,PTEAM,PTZYGO,PTTSP,FMZS,FMMT,ZSZI,ZIMT,ZIZYGO,ZITSP,MTPNS,PNSAPET,APETBA,APETTS,BAEAM,EAMZYGO,ZYGOTSP,LDAS,BRLD,OPILD,PTAS,JPAS,BAOPI
103, (min.):1.16291734;  (max.):1.17709646; , (min.):3.04244292;  (max.):4.29071481; , (min.):6.1481186;  (max.):6.42726346; , (min.):4.74364287;  (max.):4.79227879; , (min.):4.47498834;  (max.):4.4821289; , (min.):3.20814983;  (max.):3.48830664; , (min.):2.43546444;  (max.):2.49621096; , (min.):2.31530066;  (max.):2.70316715; , (min.):3.03158824;  (max.):3.25800276; , (min.):2.64115838;  (max.):2.64115838; , (min.):1.52782097;  (max.):1.60956298; , (min.):2.2770343;  (max.):2.58602464; , (min.):1.32043698;  (max.):1.45340446; , (min.):1.97985431;  (max.):2.09510544; , (min.):1.65589703;  (max.):2.29429819; , (min.):0.59707155;  (max.):0.88666552; , (min.):2.62592799;  (max.):2.96287702; , (min.):2.53309272;  (max.):3.0347382; , (min.):2.39574197;  (max.):2.64965847; , (min.):0.44105258;  (max.):0.54389273; , (min.):-0.03476416;  (max.):0.45323457; , (min.):3.5917592;  (max.):3.5917592; , (min.):1.35199313;  (max.):2.02349296; , (min.):1.0065857;  (max.):1.05840042; , (min.):3.27050965;  (max.):3.50254295; , (min.):3.19583049;  (max.):3.59447457; , (min.):2.49987169;  (max.):2.49987169; , (min.):1.2301632;  (max.):1.54205836; , (min.):2.58166053;  (max.):2.87048669; , (min.):0.94239259;  (max.):0.98943237; , (min.):2.45657227;  (max.):2.87867769; , (min.):2.11210536;  (max.):2.11210536; , (min.):1.40886595;  (max.):2.03242952; , (min.):0.56774365;  (max.):0.67364055; , (min.):1.19104326;  (max.):1.32104637; , (min.):1.00940606;  (max.):1.19124521; , (min.):2.34251419;  (max.):3.19227204; , (min.):0.0514335;  (max.):0.24189015; , (min.):0.44850342;  (max.):0.4944209; 
104, (min.):1.16291734;  (max.):1.16291734; , (min.):2.81966542;  (max.):2.81966542; , (min.):5.69305802;  (max.):5.69305802; , (min.):4.47630383;  (max.):4.47630383; , (min.):3.50621319;  (max.):3.50621319; , (min.):2.96323273;  (max.):2.96323273; , (min.):2.43546444;  (max.):2.49621096; , (min.):2.31530066;  (max.):2.31530066; , (min.):3.03158824;  (max.):3.25800276; , (min.):2.64115838;  (max.):2.64115838; , (min.):1.60956298;  (max.):1.60956298; , (min.):2.2770343;  (max.):2.58602464; , (min.):1.32043698;  (max.):1.45340446; , (min.):1.97985431;  (max.):2.09510544; , (min.):1.65589703;  (max.):2.29429819; , (min.):0.59707155;  (max.):0.88666552; , (min.):2.62592799;  (max.):2.96287702; , (min.):2.53309272;  (max.):3.0347382; , (min.):2.39574197;  (max.):2.64965847; , (min.):0.44105258;  (max.):0.54389273; , (min.):-0.03476416;  (max.):0.45323457; , (min.):3.57960041;  (max.):3.57960041; , (min.):1.35199313;  (max.):2.02349296; , (min.):1.0065857;  (max.):1.05840042; , (min.):3.27050965;  (max.):3.50254295; , (min.):3.19583049;  (max.):3.59447457; , (min.):2.49987169;  (max.):2.49987169; , (min.):1.2301632;  (max.):1.54205836; , (min.):2.58166053;  (max.):2.87048669; , (min.):0.77796446;  (max.):0.77796446; , (min.):2.45657227;  (max.):2.87867769; , (min.):1.75158786;  (max.):1.75158786; , (min.):1.40886595;  (max.):2.03242952; , (min.):0.56774365;  (max.):0.67364055; , (min.):1.32625745;  (max.):1.69970383; , (min.):1.00940606;  (max.):1.19124521; , (min.):2.34251419;  (max.):3.19227204; , (min.):0.0514335;  (max.):0.0514335; , (min.):0.44850342;  (max.):0.4944209; 
105, (min.):0.70398229;  (max.):1.16291734; , (min.):2.81966542;  (max.):2.81966542; , (min.):4.69731979;  (max.):5.69305802; , (min.):3.13160804;  (max.):4.47630383; , (min.):3.22694484;  (max.):3.50621319; , (min.):2.62081982;  (max.):2.96323273; , (min.):1.79757711;  (max.):2.49621096; , (min.):2.31530066;  (max.):2.31530066; , (min.):2.36054648;  (max.):3.25800276; , (min.):2.64115838;  (max.):2.64115838; , (min.):1.60956298;  (max.):1.60956298; , (min.):1.75743686;  (max.):2.58602464; , (min.):1.32043698;  (max.):1.45340446; , (min.):1.97985431;  (max.):2.09510544; , (min.):1.62671353;  (max.):2.29429819; , (min.):0.59707155;  (max.):0.88666552; , (min.):2.18114934;  (max.):2.96287702; , (min.):2.53309272;  (max.):3.0347382; , (min.):2.12363759;  (max.):2.63844843; , (min.):0.42596048;  (max.):0.54389273; , (min.):-0.17437134;  (max.):0.34356888; , (min.):2.64693795;  (max.):3.57960041; , (min.):0.79484629;  (max.):2.02349296; , (min.):0.92016829;  (max.):1.05840042; , (min.):2.99348293;  (max.):3.50254295; , (min.):1.68389794;  (max.):3.59447457; , (min.):1.8404448;  (max.):2.33892373; , (min.):1.2301632;  (max.):1.54205836; , (min.):2.05464228;  (max.):2.87048669; , (min.):0.3053311;  (max.):0.77796446; , (min.):1.84435489;  (max.):2.87867769; , (min.):1.2133177;  (max.):1.75158786; , (min.):1.40886595;  (max.):2.03242952; , (min.):0.56774365;  (max.):0.67364055; , (min.):1.32625745;  (max.):1.69970383; , (min.):1.19124521;  (max.):1.19124521; , (min.):2.05743668;  (max.):2.52157964; , (min.):0.0514335;  (max.):0.0514335; , (min.):0.44850342;  (max.):0.67926518; 
106, (min.):0.70398229;  (max.):1.16291734; , (min.):2.81966542;  (max.):2.81966542; , (min.):4.69731979;  (max.):5.69305802; , (min.):3.13160804;  (max.):4.47630383; , (min.):3.22694484;  (max.):3.50621319; , (min.):2.62081982;  (max.):2.96323273; , (min.):1.79757711;  (max.):2.49621096; , (min.):2.31530066;  (max.):2.31530066; , (min.):2.36054648;  (max.):3.25800276; , (min.):2.64197835;  (max.):2.64197835; , (min.):1.60956298;  (max.):1.60956298; , (min.):1.75743686;  (max.):2.58602464; , (min.):1.32043698;  (max.):1.45340446; , (min.):1.97985431;  (max.):2.09510544; , (min.):1.62671353;  (max.):2.29429819; , (min.):0.59707155;  (max.):0.88666552; , (min.):2.18114934;  (max.):2.96287702; , (min.):2.53309272;  (max.):3.0347382; , (min.):2.12363759;  (max.):2.63844843; , (min.):0.42596048;  (max.):0.54389273; , (min.):-0.17437134;  (max.):0.34356888; , (min.):2.64693795;  (max.):3.57960041; , (min.):0.79484629;  (max.):2.02349296; , (min.):0.92016829;  (max.):1.05840042; , (min.):2.99348293;  (max.):3.50254295; , (min.):1.68389794;  (max.):3.59447457; , (min.):1.8404448;  (max.):2.33892373; , (min.):1.2301632;  (max.):1.54205836; , (min.):2.05464228;  (max.):2.87048669; , (min.):0.3053311;  (max.):0.77796446; , (min.):1.84435489;  (max.):2.87867769; , (min.):1.2133177;  (max.):1.75158786; , (min.):1.40886595;  (max.):2.03242952; , (min.):1.35016865;  (max.):1.35016865; , (min.):1.32625745;  (max.):1.32625745; , (min.):1.2801994;  (max.):1.2801994; , (min.):2.05743668;  (max.):2.52157964; , (min.):0.0514335;  (max.):0.0514335; , (min.):0.44850342;  (max.):0.67926518; 
107, (min.):1.15127249;  (max.):1.17709646; , (min.):3.85005559;  (max.):3.85005559; , (min.):6.65407204;  (max.):6.65407204; , (min.):4.74364287;  (max.):4.79227879; , (min.):4.4821289;  (max.):4.4821289; , (min.):3.76303998;  (max.):3.76303998; , (min.):3.04725438;  (max.):3.04725438; , (min.):2.77350663;  (max.):2.77350663; , (min.):3.5154299;  (max.):3.5154299; , (min.):3.86537844;  (max.):3.86537844; , (min.):2.9095401;  (max.):2.9095401; , (min.):3.21552708;  (max.):3.21552708; , (min.):1.43552605;  (max.):1.43552605; , (min.):2.55447475;  (max.):2.55447475; , (min.):1.71437858;  (max.):2.54615993; , (min.):1.07953194;  (max.):1.07953194; , (min.):3.03813556;  (max.):3.03813556; , (min.):3.12754986;  (max.):3.12754986; , (min.):2.81749075;  (max.):2.81749075; , (min.):0.44105258;  (max.):0.67109411; , (min.):1.06155152;  (max.):1.06155152; , (min.):4.27528146;  (max.):4.27528146; , (min.):1.37906074;  (max.):1.37906074; , (min.):1.12134848;  (max.):1.12134848; , (min.):4.54822584;  (max.):4.54822584; , (min.):3.43113396;  (max.):3.43113396; , (min.):2.58536094;  (max.):2.58536094; , (min.):2.09755757;  (max.):2.09755757; , (min.):2.44046917;  (max.):2.44046917; , (min.):0.95965934;  (max.):0.95965934; , (min.):3.02151787;  (max.):3.02151787; , (min.):1.94807039;  (max.):2.11210536; , (min.):2.83052655;  (max.):2.83052655; , (min.):1.15885753;  (max.):1.15885753; , (min.):1.70985011;  (max.):1.70985011; , (min.):1.2977607;  (max.):1.49281957; , (min.):3.12906762;  (max.):3.12906762; , (min.):0.37510933;  (max.):0.60196443; , (min.):0.4944209;  (max.):0.4944209; 
108, (min.):0.56665795;  (max.):1.05542375; , (min.):1.66184095;  (max.):2.05763583; , (min.):2.23682759;  (max.):2.65509456; , (min.):1.44619732;  (max.):1.68980437; , (min.):1.67935222;  (max.):1.95491968; , (min.):1.92172846;  (max.):2.12124102; , (min.):0.41618481;  (max.):0.57356086; , (min.):0.67707308;  (max.):0.88833041; , (min.):1.28281996;  (max.):1.50950171; , (min.):0.66970033;  (max.):1.68618034; , (min.):0.8399845;  (max.):0.95500257; , (min.):1.15802613;  (max.):1.73098229; , (min.):0.69855241;  (max.):0.93361623; , (min.):1.691394;  (max.):1.71520131; , (min.):0.93404585;  (max.):1.18096162; , (min.):0.36117157;  (max.):0.46272191; , (min.):1.42711634;  (max.):1.50337348; , (min.):1.38935172;  (max.):2.16739292; , (min.):1.72136314;  (max.):2.11515595; , (min.):0.20686552;  (max.):0.39974396; , (min.):0.08396839;  (max.):0.14557257; , (min.):2.24177417;  (max.):2.24177417; , (min.):0.76701615;  (max.):0.80488642; , (min.):0.86963145;  (max.):0.95678067; , (min.):1.72165568;  (max.):2.58401733; , (min.):0.99724598;  (max.):1.01169305; , (min.):0.4559174;  (max.):1.13619879; , (min.):0.76626387;  (max.):1.04273779; , (min.):0.94407394;  (max.):0.99277446; , (min.):0.28705014;  (max.):0.60532142; , (min.):1.2342346;  (max.):1.44913325; , (min.):0.96668256;  (max.):1.10264024; , (min.):1.5206502;  (max.):1.86777985; , (min.):0.98483294;  (max.):1.23503377; , (min.):0.30027065;  (max.):0.343718; , (min.):0.63185373;  (max.):1.49281957; , (min.):1.26670418;  (max.):2.19962147; , (min.):0.36256138;  (max.):0.60196443; , (min.):0.3237213;  (max.):0.41089561; 
109, (min.):0.56665795;  (max.):1.05542375; , (min.):1.66184095;  (max.):2.05763583; , (min.):2.23682759;  (max.):2.65509456; , (min.):1.44619732;  (max.):1.68980437; , (min.):1.67935222;  (max.):1.95491968; , (min.):1.92172846;  (max.):2.12124102; , (min.):0.41618481;  (max.):0.57356086; , (min.):0.67707308;  (max.):0.88833041; , (min.):1.28281996;  (max.):1.50950171; , (min.):0.66970033;  (max.):1.68618034; , (min.):0.8399845;  (max.):0.95500257; , (min.):1.15802613;  (max.):1.73098229; , (min.):0.69855241;  (max.):0.93361623; , (min.):1.691394;  (max.):1.71520131; , (min.):0.90517575;  (max.):1.18096162; , (min.):0.25351881;  (max.):0.46272191; , (min.):1.42711634;  (max.):1.50337348; , (min.):1.38935172;  (max.):2.16739292; , (min.):1.72136314;  (max.):2.11515595; , (min.):0.20686552;  (max.):0.39974396; , (min.):0.08396839;  (max.):0.14557257; , (min.):2.24177417;  (max.):2.24177417; , (min.):0.80488642;  (max.):0.80488642; , (min.):0.86963145;  (max.):0.95678067; , (min.):1.72165568;  (max.):2.58401733; , (min.):0.99724598;  (max.):1.01169305; , (min.):0.4559174;  (max.):1.13619879; , (min.):0.76626387;  (max.):1.04273779; , (min.):0.94407394;  (max.):0.99277446; , (min.):0.28705014;  (max.):0.60532142; , (min.):1.2342346;  (max.):1.44913325; , (min.):0.96668256;  (max.):1.10264024; , (min.):1.5206502;  (max.):1.86777985; , (min.):0.98483294;  (max.):1.23503377; , (min.):0.12619168;  (max.):0.343718; , (min.):0.63185373;  (max.):1.49281957; , (min.):1.26670418;  (max.):2.19962147; , (min.):0.36256138;  (max.):0.60196443; , (min.):0.3237213;  (max.):0.41089561; 
110, (min.):0.56665795;  (max.):1.05542375; , (min.):1.66184095;  (max.):2.25857535; , (min.):2.50350632;  (max.):2.77281403; , (min.):1.44619732;  (max.):1.68980437; , (min.):1.70349315;  (max.):1.95491968; , (min.):1.92172846;  (max.):2.12124102; , (min.):0.41618481;  (max.):0.57356086; , (min.):0.67707308;  (max.):0.88833041; , (min.):1.48037928;  (max.):1.60603818; , (min.):1.94059118;  (max.):2.95185621; , (min.):0.8399845;  (max.):0.95500257; , (min.):1.15802613;  (max.):1.73098229; , (min.):0.69855241;  (max.):0.93361623; , (min.):1.691394;  (max.):1.71520131; , (min.):0.90517575;  (max.):1.18096162; , (min.):0.25351881;  (max.):0.46272191; , (min.):1.42711634;  (max.):1.50337348; , (min.):1.94928701;  (max.):2.21851812; , (min.):1.72136314;  (max.):2.11515595; , (min.):0.20686552;  (max.):0.39974396; , (min.):0.66410239;  (max.):0.66410239; , (min.):2.24177417;  (max.):2.49612578; , (min.):0.80488642;  (max.):0.82288015; , (min.):0.86963145;  (max.):0.95678067; , (min.):1.72165568;  (max.):2.58401733; , (min.):1.30616903;  (max.):1.31319357; , (min.):0.7405138;  (max.):1.13619879; , (min.):0.76626387;  (max.):1.04273779; , (min.):0.94407394;  (max.):0.99277446; , (min.):0.73604042;  (max.):0.73604042; , (min.):1.27650514;  (max.):1.44913325; , (min.):1.30531497;  (max.):1.49546696; , (min.):1.5206502;  (max.):1.86777985; , (min.):0.98483294;  (max.):1.23503377; , (min.):0.12619168;  (max.):0.343718; , (min.):0.63185373;  (max.):1.49281957; , (min.):2.23359419;  (max.):3.56283954; , (min.):0.80575968;  (max.):1.29260269; , (min.):0.75143967;  (max.):0.75143967; 
111, (min.):0.56665795;  (max.):1.05542375; , (min.):1.66184095;  (max.):2.25857535; , (min.):2.50350632;  (max.):2.77281403; , (min.):1.44619732;  (max.):1.68980437; , (min.):1.70349315;  (max.):1.95491968; , (min.):1.92172846;  (max.):2.12124102; , (min.):0.41618481;  (max.):0.49255136; , (min.):0.67707308;  (max.):0.88833041; , (min.):1.48037928;  (max.):1.60603818; , (min.):1.94059118;  (max.):2.95185621; , (min.):0.8399845;  (max.):0.95500257; , (min.):1.15802613;  (max.):1.23334075; , (min.):0.69855241;  (max.):1.24818494; , (min.):1.691394;  (max.):1.691394; , (min.):0.90517575;  (max.):1.18096162; , (min.):0.1518628;  (max.):0.46272191; , (min.):1.42711634;  (max.):1.50337348; , (min.):1.94928701;  (max.):2.21851812; , (min.):1.72136314;  (max.):2.11515595; , (min.):0.20686552;  (max.):0.39974396; , (min.):0.66410239;  (max.):0.66410239; , (min.):2.24177417;  (max.):2.49612578; , (min.):0.80488642;  (max.):0.82288015; , (min.):0.86963145;  (max.):0.86963145; , (min.):1.72165568;  (max.):1.91513912; , (min.):1.30616903;  (max.):1.31319357; , (min.):0.7405138;  (max.):1.13619879; , (min.):0.76626387;  (max.):1.04273779; , (min.):0.94407394;  (max.):0.99277446; , (min.):0.73604042;  (max.):0.73604042; , (min.):1.27650514;  (max.):1.44913325; , (min.):1.30531497;  (max.):1.49546696; , (min.):1.5206502;  (max.):1.5206502; , (min.):0.62890157;  (max.):0.70749721; , (min.):0.12619168;  (max.):0.12619168; , (min.):0.63185373;  (max.):0.70016356; , (min.):2.23359419;  (max.):3.56283954; , (min.):0.80575968;  (max.):1.29260269; , (min.):0.86057697;  (max.):0.86057697; 
112, (min.):1.00909884;  (max.):1.05542375; , (min.):2.25224245;  (max.):2.25857535; , (min.):2.50350632;  (max.):2.77281403; , (min.):1.68980437;  (max.):1.68980437; , (min.):1.70349315;  (max.):1.95491968; , (min.):1.73941265;  (max.):2.12124102; , (min.):0.41618481;  (max.):0.49255136; , (min.):0.88833041;  (max.):0.88833041; , (min.):1.48037928;  (max.):1.60603818; , (min.):2.87488342;  (max.):2.95185621; , (min.):0.8399845;  (max.):0.95500257; , (min.):1.15802613;  (max.):1.23334075; , (min.):0.69855241;  (max.):1.24818494; , (min.):1.691394;  (max.):1.691394; , (min.):0.90517575;  (max.):1.18096162; , (min.):0.1518628;  (max.):0.46272191; , (min.):1.42711634;  (max.):1.50337348; , (min.):1.94928701;  (max.):1.94928701; , (min.):1.72136314;  (max.):2.11515595; , (min.):0.20686552;  (max.):0.39974396; , (min.):0.66410239;  (max.):0.66410239; , (min.):2.24177417;  (max.):2.49612578; , (min.):0.59615701;  (max.):0.59615701; , (min.):0.38679721;  (max.):0.63147407; , (min.):1.72165568;  (max.):1.91513912; , (min.):1.30616903;  (max.):1.30616903; , (min.):0.7405138;  (max.):1.13619879; , (min.):0.76626387;  (max.):1.04273779; , (min.):0.94407394;  (max.):0.99277446; , (min.):0.73604042;  (max.):0.73604042; , (min.):1.27650514;  (max.):1.42082712; , (min.):1.30531497;  (max.):1.49546696; , (min.):1.5206502;  (max.):1.5206502; , (min.):0.62890157;  (max.):0.70749721; , (min.):-0.13808712;  (max.):-0.0561488; , (min.):0.63185373;  (max.):0.70016356; , (min.):2.23359419;  (max.):2.33792894; , (min.):1.07079518;  (max.):1.29260269; , (min.):0.86057697;  (max.):0.86057697; 
113, (min.):1.00909884;  (max.):1.05542375; , (min.):2.25224245;  (max.):2.25857535; , (min.):2.50350632;  (max.):2.77281403; , (min.):2.13016212;  (max.):2.13016212; , (min.):1.70349315;  (max.):1.95491968; , (min.):1.73941265;  (max.):2.12124102; , (min.):0.3988197;  (max.):0.3988197; , (min.):1.11054924;  (max.):1.11054924; , (min.):1.48037928;  (max.):1.60603818; , (min.):2.87488342;  (max.):2.95185621; , (min.):0.8399845;  (max.):0.95500257; , (min.):1.23334075;  (max.):1.23334075; , (min.):1.24818494;  (max.):1.24818494; , (min.):1.691394;  (max.):1.691394; , (min.):0.90517575;  (max.):0.90517575; , (min.):-0.06818371;  (max.):-0.06818371; , (min.):1.42711634;  (max.):1.42711634; , (min.):1.64673235;  (max.):1.64673235; , (min.):1.44507894;  (max.):1.44507894; , (min.):-0.06914301;  (max.):-0.06914301; , (min.):0.04962774;  (max.):0.04962774; , (min.):2.24177417;  (max.):2.49612578; , (min.):0.30752274;  (max.):0.30752274; , (min.):0.38679721;  (max.):0.63147407; , (min.):1.72165568;  (max.):1.72165568; , (min.):0.39137635;  (max.):0.39137635; , (min.):0.7405138;  (max.):1.13619879; , (min.):0.76626387;  (max.):0.76626387; , (min.):1.33926442;  (max.):1.33926442; , (min.):0.64924391;  (max.):0.64924391; , (min.):1.27650514;  (max.):1.42082712; , (min.):1.30531497;  (max.):1.49546696; , (min.):1.5206502;  (max.):1.5206502; , (min.):0.70749721;  (max.):0.70749721; , (min.):-0.13808712;  (max.):-0.0561488; , (min.):0.70016356;  (max.):0.70016356; , (min.):2.23359419;  (max.):2.33792894; , (min.):1.07079518;  (max.):1.29260269; , (min.):0.86057697;  (max.):0.86057697; 
114, (min.):0.1490617;  (max.):0.25003617; , (min.):0.58303779;  (max.):0.58303779; , (min.):0.82611226;  (max.):0.82611226; , (min.):0.4449284;  (max.):0.4449284; , (min.):0.42013747;  (max.):1.03043946; , (min.):0.69668816;  (max.):0.69668816; , (min.):-0.20830842;  (max.):0.03370381; , (min.):0.59106355;  (max.):0.60605004; , (min.):0.51968715;  (max.):1.22828723; , (min.):0.63256943;  (max.):0.90663708; , (min.):0.01199398;  (max.):0.01199398; , (min.):0.0957702;  (max.):0.0957702; , (min.):0.69855241;  (max.):0.93361623; , (min.):0.4340802;  (max.):0.69144803; , (min.):-0.37177048;  (max.):-0.21526502; , (min.):0.25351881;  (max.):0.46272191; , (min.):0.93354087;  (max.):1.40754438; , (min.):1.17158934;  (max.):1.17158934; , (min.):0.40733287;  (max.):0.40733287; , (min.):0.06986874;  (max.):0.06986874; , (min.):-0.50994979;  (max.):-0.50994979; , (min.):0.04159996;  (max.):0.5843288; , (min.):0.80488642;  (max.):0.80488642; , (min.):0.06093859;  (max.):0.8117751; , (min.):0.07449102;  (max.):0.07449102; , (min.):0.75846148;  (max.):0.75846148; , (min.):-0.16940054;  (max.):-0.06840332; , (min.):0.45499523;  (max.):0.54815872; , (min.):0.56550734;  (max.):0.56550734; , (min.):0.28705014;  (max.):0.28705014; , (min.):0.19599951;  (max.):0.89701125; , (min.):0.2605611;  (max.):0.49008886; , (min.):0.10591749;  (max.):0.20527169; , (min.):0.98483294;  (max.):1.23503377; , (min.):0.09625986;  (max.):0.16832032; , (min.):0.63185373;  (max.):1.49281957; , (min.):1.23927093;  (max.):1.23927093; , (min.):0.1698572;  (max.):0.60196443; , (min.):0.3237213;  (max.):0.41089561; 
115, (min.):0.1490617;  (max.):0.25003617; , (min.):0.52709423;  (max.):0.52709423; , (min.):-0.21191032;  (max.):-0.057165; , (min.):0.4449284;  (max.):0.4449284; , (min.):0.42013747;  (max.):1.03043946; , (min.):0.48842788;  (max.):0.48842788; , (min.):-0.20830842;  (max.):0.03370381; , (min.):0.59106355;  (max.):0.60605004; , (min.):0.51968715;  (max.):1.22828723; , (min.):0.63256943;  (max.):0.90663708; , (min.):-0.1233856;  (max.):-0.1233856; , (min.):0.05395629;  (max.):0.0957702; , (min.):0.69855241;  (max.):0.93361623; , (min.):0.4340802;  (max.):0.69144803; , (min.):-0.37177048;  (max.):-0.21526502; , (min.):0.25351881;  (max.):0.46272191; , (min.):0.93354087;  (max.):1.40754438; , (min.):0.70583081;  (max.):1.17158934; , (min.):0.00901637;  (max.):0.20568965; , (min.):-0.16019775;  (max.):0.06986874; , (min.):-0.56253176;  (max.):-0.50994979; , (min.):0.04159996;  (max.):0.5843288; , (min.):0.80488642;  (max.):0.80488642; , (min.):0.06093859;  (max.):0.8117751; , (min.):-0.61715406;  (max.):-0.22805506; , (min.):-0.34731611;  (max.):-0.02795732; , (min.):-0.16940054;  (max.):-0.06840332; , (min.):0.45499523;  (max.):0.54815872; , (min.):0.44038934;  (max.):0.44038934; , (min.):-0.09174894;  (max.):0.12969269; , (min.):0.19599951;  (max.):0.89701125; , (min.):0.2605611;  (max.):0.49008886; , (min.):0.10591749;  (max.):0.20527169; , (min.):0.15554262;  (max.):1.07723291; , (min.):0.09625986;  (max.):0.16832032; , (min.):0.13438184;  (max.):0.63301251; , (min.):1.23927093;  (max.):1.23927093; , (min.):0.1698572;  (max.):0.60196443; , (min.):0.40158527;  (max.):0.41089561; 
116, (min.):0.1490617;  (max.):0.1490617; , (min.):0.1199533;  (max.):0.1199533; , (min.):-0.21191032;  (max.):-0.057165; , (min.):0.4449284;  (max.):0.4449284; , (min.):0.35903079;  (max.):0.35903079; , (min.):0.03791011;  (max.):0.03791011; , (min.):0.03370381;  (max.):0.03370381; , (min.):0.59106355;  (max.):0.59106355; , (min.):0.51299139;  (max.):0.51299139; , (min.):0.55100746;  (max.):0.55100746; , (min.):-0.15757089;  (max.):-0.15757089; , (min.):0.05395629;  (max.):0.0957702; , (min.):0.69855241;  (max.):0.69855241; , (min.):0.4340802;  (max.):0.4340802; , (min.):-0.54162019;  (max.):-0.54162019; , (min.):-0.04550351;  (max.):-0.04550351; , (min.):0.93102926;  (max.):0.93102926; , (min.):0.70583081;  (max.):1.17158934; , (min.):0.00901637;  (max.):0.20568965; , (min.):-0.16019775;  (max.):0.06986874; , (min.):-0.56253176;  (max.):-0.50994979; , (min.):-0.22176134;  (max.):-0.22176134; , (min.):-0.08729838;  (max.):-0.08729838; , (min.):0.06093859;  (max.):0.06093859; , (min.):-0.61715406;  (max.):-0.22805506; , (min.):-0.34731611;  (max.):-0.02795732; , (min.):-0.16940054;  (max.):-0.16940054; , (min.):0.45499523;  (max.):0.45499523; , (min.):0.39921872;  (max.):0.39921872; , (min.):-0.09174894;  (max.):0.12969269; , (min.):0.19599951;  (max.):0.19599951; , (min.):0.2605611;  (max.):0.2605611; , (min.):0.10591749;  (max.):0.10591749; , (min.):0.15554262;  (max.):1.07723291; , (min.):0.16832032;  (max.):0.16832032; , (min.):0.13438184;  (max.):0.63301251; , (min.):1.23927093;  (max.):1.23927093; , (min.):0.1698572;  (max.):0.1698572; , (min.):0.40158527;  (max.):0.41089561; 
117, (min.):0.56665795;  (max.):1.05542375; , (min.):1.66184095;  (max.):2.05763583; , (min.):2.23682759;  (max.):2.65509456; , (min.):1.44619732;  (max.):1.68980437; , (min.):1.67935222;  (max.):1.95491968; , (min.):1.92172846;  (max.):2.12124102; , (min.):0.57356086;  (max.):0.57356086; , (min.):0.67707308;  (max.):0.88833041; , (min.):1.28281996;  (max.):1.50950171; , (min.):0.66970033;  (max.):1.68618034; , (min.):0.8399845;  (max.):0.95500257; , (min.):1.15802613;  (max.):1.73098229; , (min.):0.8971384;  (max.):1.06294739; , (min.):1.691394;  (max.):1.71520131; , (min.):0.93404585;  (max.):1.18096162; , (min.):0.36117157;  (max.):0.46272191; , (min.):1.42711634;  (max.):1.50337348; , (min.):1.38935172;  (max.):2.16739292; , (min.):1.79954509;  (max.):2.11515595; , (min.):0.20686552;  (max.):0.39974396; , (min.):0.08396839;  (max.):0.14557257; , (min.):2.24177417;  (max.):2.24177417; , (min.):0.76701615;  (max.):0.80488642; , (min.):0.86963145;  (max.):0.95678067; , (min.):2.58401733;  (max.):2.58401733; , (min.):0.99724598;  (max.):1.01169305; , (min.):0.4559174;  (max.):1.13619879; , (min.):0.76626387;  (max.):1.04273779; , (min.):0.94407394;  (max.):0.99277446; , (min.):0.28705014;  (max.):0.60532142; , (min.):1.2342346;  (max.):1.44913325; , (min.):0.96668256;  (max.):1.10264024; , (min.):1.5206502;  (max.):1.86777985; , (min.):1.70808991;  (max.):1.70808991; , (min.):0.30027065;  (max.):0.343718; , (min.):0.63185373;  (max.):1.49281957; , (min.):1.26670418;  (max.):2.19962147; , (min.):0.36256138;  (max.):0.60196443; , (min.):0.02981;  (max.):0.25583723; 
