"","formula","AICc","R2","deltaAICc","weight"
"947","normas ~ integration + size + nmds1 + nmds2 + clima + cvn + mating + prop + aggression",7.71290751076649,0.677930448367319,19.3958840342787,4.4973832279446e-06
"948","normas ~ integration + size + nmds1 + nmds2 + clima + cvn + social + mating + dominance",7.77383063921005,0.677352828525816,19.4568071627222,4.36245144994309e-06
"949","normas ~ integration + size + nmds1 + clima + cvn + mating + prop + dominance + aggression",7.81968454799275,0.676917398678578,19.5026610715049,4.26357156311736e-06
"950","normas ~ size + nmds1 + nmds2 + clima + cvn + social + mating + dominance + aggression",7.84318586864942,0.676694001838278,19.5261623921616,4.21376498508208e-06
"951","normas ~ integration + size + nmds1 + nmds2 + clima + cvn + social + mating + aggression",7.89279122094425,0.676221960279901,19.5757677444564,4.11053778404008e-06
"952","normas ~ size + nmds1 + social + mating + prop + dominance + aggression",8.04483623786025,0.622317974051286,19.7278127613724,3.80962728612223e-06
"953","normas ~ integration + size + nmds1 + nmds2 + clima + cvn + mating + dominance + aggression",8.04851413922322,0.674735627900872,19.7314906627354,3.80262800706518e-06
"954","normas ~ integration + size + nmds1 + clima + cvn + social + mating + dominance + aggression",8.05024961012711,0.674719024922616,19.7332261336393,3.79932976314143e-06
"955","normas ~ integration + size + nmds1 + nmds2 + clima + cvn + mating + prop + dominance",8.05921328413681,0.674633257363749,19.742189807649,3.78233988778085e-06
"956","normas ~ integration + size + nmds1 + nmds2 + cvn + social + mating + prop + aggression",8.06588482156534,0.67456940708774,19.7488613450775,3.76974389705237e-06
"957","normas ~ integration + size + nmds1 + nmds2 + cvn + social + mating + prop + dominance",8.08956983986556,0.674342627238352,19.7725463633777,3.72536397395138e-06
"958","normas ~ integration + size + nmds1 + clima + cvn + social + mating + prop + aggression",8.094737870736,0.67429312325978,19.7777143942482,3.71575000261553e-06
"959","normas ~ size + clima + social + mating + prop + dominance + aggression",8.11477605850275,0.621540262276531,19.7977525820149,3.67870743086173e-06
"960","normas ~ size + nmds1 + clima + social + mating + prop + aggression",8.12956756653953,0.621375579684891,19.8125440900517,3.65160097548934e-06
"961","normas ~ size + nmds1 + clima + social + mating + dominance + aggression",8.143347655748,0.621222093339456,19.8263241792602,3.62652775887285e-06
"962","normas ~ integration + size + nmds2 + cvn + social + mating + prop + dominance + aggression",8.14881223335712,0.673774699590358,19.8317887568693,3.61663256210149e-06
"963","normas ~ integration + size + nmds1 + nmds2 + cvn + mating + prop + dominance + aggression",8.22358124083761,0.673056511908706,19.9065577643498,3.48392265156325e-06
"964","normas ~ size + nmds1 + clima + mating + prop + dominance + aggression",8.22731631304132,0.620285482191246,19.9102928365535,3.47742237187811e-06
"965","normas ~ integration + size + nmds1 + social + mating + prop + dominance + aggression",8.24647802361167,0.646032891729048,19.9294545471239,3.44426478402835e-06
"966","normas ~ size + nmds1 + nmds2 + cvn + social + mating + prop + dominance + aggression",8.25381284084699,0.672765676016844,19.9367893643592,3.43165639187271e-06
"967","normas ~ integration + size + nmds1 + cvn + social + mating + prop + dominance + aggression",8.28044284113432,0.672509274143696,19.9634193646465,3.38626673873038e-06
"968","normas ~ integration + size + clima + social + mating + prop + dominance + aggression",8.28049396915154,0.645678581406303,19.9634704926637,3.38618017328481e-06
"969","normas ~ integration + size + nmds1 + clima + social + mating + dominance + aggression",8.28483723748698,0.645633316368216,19.9678137609992,3.37883460755e-06
"970","normas ~ integration + size + nmds1 + nmds2 + cvn + social + mating + dominance + aggression",8.31227743020296,0.672202497232583,19.9952539537151,3.3327932393978e-06
"971","normas ~ integration + size + nmds1 + clima + social + mating + prop + aggression",8.31493951716831,0.645319434938904,19.9979160406805,3.32836009768409e-06
"972","normas ~ size + nmds1 + clima + social + mating + prop + dominance",8.33535548779043,0.61907697361169,20.0183320113026,3.29455707062962e-06
"973","normas ~ integration + size + nmds1 + clima + mating + prop + dominance + aggression",8.34542761045103,0.645001247177218,20.0284041339632,3.27800718725765e-06
"974","normas ~ integration + size + nmds1 + clima + social + mating + prop + dominance",8.48298959264704,0.643562033768734,20.1659661161592,3.06012168586219e-06
"975","normas ~ integration + size + nmds1 + clima + cvn + social + prop + dominance + aggression",8.81676811869565,0.667302386607123,20.4997446422078,2.58976054759379e-06
"976","normas ~ integration + size + nmds2 + clima + cvn + social + prop + dominance + aggression",8.84476261455353,0.66702834139205,20.5277391380657,2.55376354434015e-06
"977","normas ~ integration + size + nmds1 + nmds2 + clima + cvn + social + prop + dominance",8.90724257129867,0.666415894869008,20.5902190948108,2.47521730574993e-06
"978","normas ~ size + nmds1 + nmds2 + clima + cvn + social + prop + dominance + aggression",8.95774979218169,0.665919985266414,20.6407263156939,2.41349180837652e-06
"979","normas ~ integration + size + nmds1 + nmds2 + clima + cvn + prop + dominance + aggression",8.99658950809905,0.665538132708281,20.6795660316112,2.36707430966944e-06
"980","normas ~ integration + size + nmds1 + nmds2 + clima + cvn + social + prop + aggression",9.1643939592355,0.66388334104463,20.8473704827477,2.17657490878128e-06
"981","normas ~ integration + size + nmds1 + nmds2 + cvn + social + prop + dominance + aggression",9.78986506060599,0.65764284403233,21.4728415841182,1.59204117027892e-06
"982","normas ~ integration + size + nmds1 + nmds2 + clima + social + dominance + aggression",9.88161217945151,0.628593862020689,21.5645887029637,1.5206583839204e-06
"983","normas ~ integration + size + nmds1 + nmds2 + social + prop + dominance + aggression",9.88656363275979,0.628539769842313,21.569540156272,1.51689830581081e-06
"984","normas ~ integration + size + nmds1 + nmds2 + clima + prop + dominance + aggression",9.89217943797803,0.628478410413329,21.5751559614902,1.51264497736073e-06
"985","normas ~ integration + size + nmds1 + nmds2 + clima + social + prop + dominance",9.89361810135705,0.628462689654099,21.5765946248692,1.51155727514977e-06
"986","normas ~ integration + size + nmds1 + nmds2 + clima + social + prop + aggression",9.92193346604418,0.628153142704204,21.6049099895564,1.49030790326676e-06
"987","normas ~ integration + size + nmds2 + clima + social + prop + dominance + aggression",9.95504468527926,0.627790839763431,21.6380212087914,1.46583806287812e-06
"988","normas ~ size + nmds1 + nmds2 + clima + prop + dominance + aggression",9.98074878789076,0.600189276115209,21.6637253114029,1.44711957999106e-06
"989","normas ~ size + nmds1 + nmds2 + clima + social + prop + dominance",9.98339211834887,0.600158191616777,21.666368641861,1.44520823571676e-06
"990","normas ~ size + nmds1 + nmds2 + clima + social + dominance + aggression",9.98715144785278,0.600113979257658,21.670127971365,1.44249428019918e-06
