"","formula","AICc","R2","deltaAICc","weight"
"1","normas ~ cvn + integration",-6.81298945536803,0.789769886498917,0,0.35887365142237
"2","normas ~ cvn + prop + integration",-3.18602557875207,0.783979007192732,3.62696387661597,0.0585270149894033
"3","normas ~ clima + cvn + integration",-3.18503514548525,0.783961176925455,3.62795430988279,0.0584980386134605
"4","normas ~ cvn + dominance + integration",-2.93408606972693,0.779395710578766,3.8789033856411,0.0515998459914656
"5","normas ~ cvn + social + integration",-2.69685612817978,0.774991154949976,4.11613332718826,0.0458283876614518
"6","normas ~ size + cvn + integration",-2.60973054194949,0.773351541011338,4.20325891341854,0.0438748351245004
"7","normas ~ nmds2 + cvn + integration",-2.27960585534038,0.767029795237002,4.53338360002765,0.0371988772967311
"8","normas ~ cvn + mating + integration",-2.24956041962805,0.766445756779189,4.56342903573998,0.0366442256771348
"9","normas ~ nmds1 + cvn + integration",-2.11174671780013,0.76374804764013,4.7012427375679,0.0342042194386699
"10","normas ~ nmds2 + prop + mating",-0.542249389660939,0.730736548399277,6.27074006570709,0.015605140009715
"11","normas ~ integration",-0.420242591355761,0.562478146853648,6.39274686401227,0.014681628475918
"12","normas ~ size + integration",-0.346814259095986,0.639659058717887,6.46617519627205,0.0141523796416709
"13","normas ~ clima + integration",0.028791215133559,0.628201850336899,6.84178067050159,0.0117291834177994
"14","normas ~ size + nmds2 + integration",1.04933750702709,0.692546912172028,7.86232696239512,0.00704139919311878
"15","normas ~ nmds2 + mating",1.2391008250979,0.588746327249878,8.05209028046593,0.00640401565955807
"16","normas ~ nmds1 + nmds2 + prop + mating",1.30012340312762,0.7874997405746,8.11311285849565,0.00621157167318939
"17","normas ~ nmds1 + integration",1.58798364397907,0.57661420810092,8.4009730993471,0.00537889967009265
"18","normas ~ mating + integration",1.6106981244108,0.575812033442479,8.42368757977883,0.00531815580868402
"19","normas ~ nmds1 + cvn + social + integration",1.76018553992065,0.779194611048454,8.57317499528868,0.00493514908915624
"20","normas ~ social + integration",1.83001775454211,0.56798802395218,8.64300720991014,0.00476580649008049
"21","normas ~ clima + cvn + prop + integration",2.12288914628264,0.77241881744804,8.93587860165067,0.00411661440760651
"22","normas ~ clima + cvn + dominance + integration",2.1308342791395,0.77226808732717,8.94382373450753,0.00410029332317207
"23","normas ~ size + nmds2 + mating",2.26857040383854,0.659666759372265,9.08155985920657,0.00382741810190327
"24","normas ~ clima + mating + integration",2.30318719078353,0.658683571664011,9.11617664615157,0.00376174165986891
"25","normas ~ clima + cvn + social + integration",2.33152909741198,0.768427341541929,9.14451855278001,0.00370881012536714
"26","normas ~ nmds2 + mating + integration",2.44202012531335,0.654711810383855,9.25500958068138,0.00350947197013224
"27","normas ~ nmds1 + cvn + prop + integration",2.58213468161835,0.763540373142635,9.39512413698638,0.00327202255531004
"28","normas ~ nmds2 + clima + cvn + integration",2.61709100987508,0.762850555540338,9.43008046524311,0.00321533048789922
"29","normas ~ clima + cvn + mating + integration",2.64504538475837,0.762297464529584,9.4580348401264,0.0031707018291064
"30","normas ~ nmds1 + cvn + prop + dominance",2.66162341868412,0.761968850866724,9.47461287405216,0.00314452845349733
"31","normas ~ size + clima + integration",2.7438093976596,0.645918006423997,9.55679885302764,0.00301792936086265
"32","normas ~ cvn + social + dominance + integration",2.81028515802945,0.759001665639965,9.62327461339748,0.00291926850801512
"33","normas ~ size + clima + cvn + integration",2.85090980247852,0.758184410420705,9.66389925784655,0.00286056955960242
"34","normas ~ prop + integration",2.88835055288501,0.528156336153972,9.70134000825304,0.00280751675769497
"35","normas ~ cvn + prop + dominance + integration",2.98295974659182,0.755508737728738,9.79594920195986,0.00267780058317409
"36","normas ~ nmds2 + integration",3.01554741154211,0.523128316064018,9.82853686691014,0.00263452248955746
"37","normas ~ cvn + prop + mating + integration",3.05559951159169,0.75402426695832,9.86858896695972,0.00258228817951376
"38","normas ~ cvn + social + prop + integration",3.0809581513549,0.753503916510758,9.89394760672293,0.00254975321812345
"39","normas ~ nmds1 + clima + cvn + integration",3.08871019298699,0.753344627740636,9.90169964835502,0.00253988945000855
"40","normas ~ nmds2 + cvn + prop + integration",3.09371897383276,0.753241652692647,9.90670842920079,0.0025335365336067
"41","normas ~ size + cvn + prop + integration",3.09517497910333,0.753211710755013,9.90816443447136,0.00253169278354253
"42","normas ~ cvn + prop",3.12982754929579,0.518565209052876,9.94281700466382,0.00248820577465095
"43","normas ~ clima + social + integration",3.15241014620562,0.633653880227498,9.96539960157366,0.00246026872025692
"44","normas ~ dominance + integration",3.24288047520961,0.514008142206713,10.0558699305776,0.00235145765680389
"45","normas ~ cvn + mating + dominance + integration",3.30090114878374,0.748944334864019,10.1138906041518,0.00228422107168649
"46","normas ~ size + cvn + dominance + integration",3.30157889067126,0.74893015521857,10.1145683460393,0.00228344714667394
"47","normas ~ nmds1 + cvn + dominance + integration",3.31334676102333,0.748683821338704,10.1263362163914,0.00227005094153513
"48","normas ~ nmds2 + cvn + dominance + integration",3.33651314627975,0.748198178763907,10.1495026016478,0.00224390820467959
"49","normas ~ cvn",3.34826154912058,0.401055663567738,10.1612510044886,0.00223076567464228
"50","normas ~ size + cvn + social + integration",3.45433713652969,0.745713643368648,10.2673265918977,0.0021155336229987
"51","normas ~ nmds1 + clima + integration",3.55433414496795,0.621175803674387,10.367323600336,0.00201236084076556
"52","normas ~ size + dominance + integration",3.57661891679007,0.620471649148648,10.3896083721581,0.00199006279708582
"53","normas ~ nmds2 + cvn + social + integration",3.58789669056973,0.742867637076617,10.4008861459378,0.00197887263774196
"54","normas ~ cvn + social + mating + integration",3.58838195168072,0.742857238838366,10.4013714070488,0.0019783925610176
"55","normas ~ size + nmds2 + mating + integration",3.59038106332137,0.742814397179317,10.4033705186894,0.00197641603520686
"56","normas ~ size + nmds1 + cvn + integration",3.61115141252846,0.742368858809266,10.4241408678965,0.00195599682166145
"57","normas ~ cvn + social",3.63149387743523,0.498011947085281,10.4444833328033,0.00193620275896427
"58","normas ~ size + nmds2 + cvn + integration",3.64761671389196,0.741584785000287,10.46060616926,0.00192065696351751
"59","normas ~ nmds2 + mating + dominance + integration",3.6546353211072,0.741433597883428,10.4676247764752,0.00191392860793279
"60","normas ~ size + cvn + mating + integration",3.66730878579963,0.741160375950313,10.4802982411677,0.00190183889969152
"61","normas ~ nmds2 + mating + dominance",3.77874712571419,0.614024723360671,10.5917365810822,0.00179876818704012
"62","normas ~ size + prop + integration",3.85068275575492,0.611703993118644,10.663672211123,0.00173522011897996
"63","normas ~ cvn + prop + dominance",3.87705393740495,0.610849736094523,10.690043392773,0.001712490398213
"64","normas ~ size + nmds1 + integration",3.88641048986595,0.610546192366497,10.699399945234,0.00170449760591089
"65","normas ~ nmds1 + nmds2 + cvn + social",3.97702362700525,0.734392879103916,10.7900130823733,0.00162899594352716
"66","normas ~ nmds1 + nmds2 + cvn + integration",3.98940606641592,0.734118665645138,10.802395521784,0.00161894162809574
"67","normas ~ nmds2 + cvn + mating + integration",4.00426118707227,0.73378932022594,10.8172506424403,0.00160696138853904
"68","normas ~ nmds1 + cvn + mating + integration",4.00692194729076,0.733730286782566,10.8199114026588,0.00160482494053049
"69","normas ~ size + mating + integration",4.21186037310645,0.59983935144293,11.0248498284745,0.00144852452067278
"70","normas ~ size + social + integration",4.32238236748031,0.596136780892,11.1353718228483,0.00137064916299936
"71","normas ~ nmds2 + prop + mating + dominance",4.39635152410253,0.724947436536106,11.2093409794706,0.00132088225839681
"72","normas ~ clima + prop + integration",4.4525572805768,0.591731860378219,11.2655467359448,0.00128427841088373
"73","normas ~ nmds2 + social + mating",4.55820751929039,0.588121521784303,11.3711969746584,0.00121819699579171
"74","normas ~ clima + dominance + integration",4.71622738040664,0.582661905357741,11.5292168357747,0.00112565148154764
"75","normas ~ nmds2 + clima + integration",4.74143509265725,0.581784305702059,11.5544245480253,0.00111155296669043
"76","normas ~ cvn + mating",4.83779555245207,0.444925987884437,11.6507850078201,0.00105926775975419
"77","normas ~ size + nmds2 + prop + mating",4.87220826340899,0.713821155000881,11.685197718777,0.00104119752935539
"78","normas ~ nmds2 + social + prop + mating",4.89206869286058,0.713347126611973,11.7050581482286,0.00103090938062196
"79","normas ~ nmds2 + clima + mating",5.06713370669448,0.57027783769808,11.8801231620625,0.000944507925948015
"80","normas ~ nmds2 + prop + mating + integration",5.13006093772822,0.707605279956489,11.9430503930963,0.000915252938941806
"81","normas ~ nmds2 + clima + prop + mating",5.14301586353127,0.707289446845445,11.9560053188993,0.000909343581468026
"82","normas ~ nmds2 + social + integration",5.25496257615966,0.563498735815388,12.0679520315277,0.00085984285332639
"83","normas ~ nmds1 + mating + integration",5.33199721297478,0.560687579255507,12.1449866683428,0.000827353725991501
"84","normas ~ nmds2 + cvn + prop + mating",5.38947984501515,0.70121539992811,12.2024693003832,0.000803912963875293
"85","normas ~ size + dominance",5.55987166498141,0.410500147717704,12.3728611203494,0.000738259286376316
"86","normas ~ nmds2 + cvn + mating",5.59048540016087,0.551121833513562,12.4034748555289,0.000727044896781462
"87","normas ~ social",5.66514891520862,0.273496999208046,12.4781383705766,0.000700403413704837
"88","normas ~ cvn + dominance",5.75953903928747,0.400609433059803,12.5725284946555,0.000668115733516046
"89","normas ~ prop + dominance",5.75998480748328,0.400587166875272,12.5729742628513,0.00066796683773735
"90","normas ~ mating",5.78498390766776,0.266205612866253,12.5979733630358,0.000659669517205875
"91","normas ~ size + nmds1 + nmds2 + social + mating",5.87661802538072,0.825637736763342,12.6896074807488,0.000630127335781334
"92","normas ~ nmds1 + nmds2 + mating",5.91858916595608,0.538679288681484,12.7315786213241,0.000617041540958397
"93","normas ~ nmds1 + nmds2 + social + mating",5.93223502716459,0.687391217940809,12.7452244825326,0.000612845839112408
"94","normas ~ social + mating + integration",5.97734186465317,0.536415097335232,12.7903313200212,0.000599178769168578
"95","normas ~ nmds2 + social",6.03797610836401,0.386539114167277,12.850965563732,0.000581285992612259
"96","normas ~ nmds1 + dominance + integration",6.04544093752085,0.53377680987134,12.8584303928889,0.000579120436190397
"97","normas ~ nmds1 + cvn",6.08688258011529,0.384033828482908,12.8998720354833,0.000567244054242941
"98","normas ~ prop + mating + integration",6.14012101158109,0.530083756073586,12.9531104669491,0.000552343660622296
"99","normas ~ nmds1 + nmds2 + integration",6.17181114474297,0.528841140322903,12.984800600111,0.000543660711165756
"100","normas ~ nmds1 + social + integration",6.22915478618742,0.526584255140967,13.0421442415555,0.000528294312710067
"101","normas ~ nmds1 + prop + integration",6.28837263571425,0.524242259367131,13.1013620910823,0.000512881392165458
"102","normas ~ nmds2 + clima + mating + integration",6.29304204527632,0.677849198774302,13.1060315006443,0.000511685362258719
"103","normas ~ mating + dominance + integration",6.2957551651124,0.523949478023027,13.1087446204804,0.000510991701008531
"104","normas ~ nmds1",6.45539554823629,0.224043470782084,13.2683850036043,0.00047178961619659
"105","normas ~ social + prop + integration",6.5154090616187,0.515155375099161,13.3283985169867,0.000457843032298106
"106","normas ~ social + dominance + integration",6.53976842004165,0.514170166810946,13.3527578754097,0.000452300472850765
"107","normas ~ size + cvn + prop",6.55283879070174,0.513640713857399,13.3658282460698,0.00044935424300065
"108","normas ~ size + cvn",6.7203760485937,0.350642658748762,13.5333655039617,0.00041324593816184
"109","normas ~ nmds2 + cvn + prop",6.73755610311727,0.506096214492221,13.5505455584853,0.000409711347138174
"110","normas ~ nmds2 + prop + integration",6.82500970930444,0.502483594190949,13.6379991646725,0.000392182023346796
"111","normas ~ cvn + prop + mating",6.83975690107624,0.501871804189753,13.6527463564443,0.000389300866888632
"112","normas ~ size + nmds2 + cvn + mating",6.9099641159364,0.660854257030056,13.7229535713044,0.000375872080463665
"113","normas ~ size + nmds2 + social + integration",6.91480050218097,0.660717542831277,13.727789957549,0.000374964247284195
"114","normas ~ clima + cvn",6.94519378122988,0.338362396648012,13.7581832365979,0.000369309129011905
"115","normas ~ nmds1 + nmds2 + cvn + social + integration",6.96896673329408,0.80902086780958,13.7819561886621,0.000364945331368863
"116","normas ~ nmds2 + cvn",6.9876556747879,0.336017050811824,13.8006451301559,0.000361550994236862
"117","normas ~ size + nmds2",7.12123776006832,0.328584405810427,13.9342272154364,0.000338191415051304
"118","normas ~ nmds2 + cvn + social",7.19860388291408,0.48675085997157,14.0115933382821,0.000325358935711505
"119","normas ~ nmds1 + cvn + social",7.19989548334442,0.486695614264305,14.0128849387125,0.000325148886672974
"120","normas ~ size + nmds2 + prop + integration",7.23394124192777,0.651573247388722,14.0469306972958,0.000319660760803156
"121","normas ~ mating + dominance",7.25097332533395,0.321286151630631,14.063962780702,0.000316950074972333
"122","normas ~ size + nmds2 + clima + integration",7.25180786957419,0.6510540934166,14.0647973249422,0.000316817848131784
"123","normas ~ clima + mating",7.26269323590959,0.320622955691024,14.0756826912776,0.000315098192976694
"124","normas ~ prop + dominance + integration",7.28948768583324,0.482848933234398,14.1024771412013,0.000310904903540688
"125","normas ~ size + nmds1 + nmds2 + integration",7.33045117508835,0.64875972848175,14.1434406304564,0.000304601798343903
"126","normas ~ size + nmds2 + dominance + integration",7.33331269752714,0.648675961668091,14.1463021528952,0.000304166297526607
"127","normas ~ nmds2 + social + mating + dominance",7.33999150804505,0.648480371686756,14.1529809634131,0.000303152257081397
"128","normas ~ cvn + social + prop",7.38152676806794,0.478867173728609,14.194516223436,0.000296921426899075
"129","normas ~ nmds1 + mating",7.50778162590715,0.306604669185758,14.3207710812752,0.000278756912029878
"130","normas ~ nmds1 + nmds2 + social + prop + mating",7.5211449392731,0.800027667989933,14.3341343946411,0.000276900562696469
"131","normas ~ cvn + social + dominance",7.52921026825103,0.472413985633494,14.3421997236191,0.000275786164138285
"132","normas ~ social + dominance",7.6211381901494,0.300023558255253,14.4341276455174,0.000263396851745153
"133","normas ~ size + nmds2 + mating + dominance",7.63820425259781,0.639635285909587,14.4511937079658,0.000261158840275338
"134","normas ~ nmds2 + dominance + integration",7.6430954770337,0.467383130611482,14.4560849324017,0.000260520927386461
"135","normas ~ nmds1 + cvn + social + prop + dominance",7.66853628416497,0.797556339293582,14.481525739533,0.000257227984237805
"136","normas ~ size",7.71100612534376,0.138452048991893,14.5239955807118,0.000251823354943349
"137","normas ~ clima + social",7.71785320751059,0.294359243427483,14.5308426628786,0.000250962701423894
"138","normas ~ clima + cvn + prop",7.78949699581864,0.460845337534478,14.6024864511867,0.000242131855213585
"139","normas ~ size + nmds1 + nmds2 + prop + mating",7.80503356202246,0.795240442144292,14.6180230173905,0.00024025819340434
"140","normas ~ prop",7.81617914470185,0.130867895582746,14.6291686000699,0.000238923008433923
"141","normas ~ nmds1 + cvn + prop",7.83481074474362,0.45880556212979,14.6478002001117,0.00023670758471109
"142","normas ~ dominance",7.85034326125105,0.128389942335348,14.6633327166191,0.000234876372515112
"143","normas ~ nmds1 + nmds2 + social",7.8831624856939,0.45662052187655,14.6961519410619,0.000231053593266014
"144","normas ~ size + nmds1 + nmds2 + mating",8.0351584432018,0.627515238150862,14.8481478985698,0.000214144647661307
"145","normas ~ prop + mating",8.04296506589538,0.274980232882816,14.8559545212634,0.000213310403644506
"146","normas ~ nmds2 + social + mating + integration",8.05269262481577,0.626970572364677,14.8656820801838,0.000212275427871878
"147","normas ~ clima + cvn + social",8.08645396972031,0.447336737438329,14.8994434250883,0.000208722151131916
"148","normas ~ cvn + social + mating",8.09011815112564,0.447167956800347,14.9031076064937,0.000208340103299392
"149","normas ~ nmds1 + clima + mating + integration",8.10179706037955,0.625440994998267,14.9147865157476,0.000207127055933723
"150","normas ~ size + nmds2 + social + mating",8.15748134786106,0.623698868470145,14.9704708032291,0.000201439735653211
"151","normas ~ size + nmds2 + social",8.17561631484301,0.443215047875196,14.988605770211,0.000199621440315451
"152","normas ~ social + mating",8.1769946782539,0.266836997900306,14.9899841336219,0.000199483912267122
"153","normas ~ size + clima + mating + integration",8.17905513688967,0.623021739874394,14.9920445922577,0.000199278503919278
"154","normas ~ size + cvn + social",8.1830823545836,0.442868525206746,14.9960718099516,0.000198877638689108
"155","normas ~ prop + mating + dominance",8.27956188399858,0.438371154883207,15.0925513393666,0.000189511553298967
"156","normas ~ cvn + mating + dominance",8.32228109505556,0.436368230094015,15.1352705504236,0.000185506585805603
"157","normas ~ clima + social + mating + integration",8.34122362409531,0.617892661132143,15.1542130794633,0.000183757898075414
"158","normas ~ size + nmds1 + nmds2 + social",8.34550834080859,0.617756201629738,15.1584977961766,0.000183364644202645
"159","normas ~ size + prop + dominance",8.38069229745486,0.433618007917322,15.1936817528229,0.000180167105337295
"160","normas ~ clima + prop + mating + integration",8.481376475878,0.613403711930802,15.294365931246,0.000171321634615441
"161","normas ~ size + nmds2 + clima + mating",8.50107073093694,0.612768713839227,15.314060186305,0.000169642887613815
"162","normas ~ size + nmds1 + clima + integration",8.56332404267443,0.61075462487082,15.3763134980425,0.000164443806595456
"163","normas ~ nmds2 + prop",8.5781210703059,0.241915199668604,15.3911105256739,0.000163231656404632
"164","normas ~ clima + mating + dominance + integration",8.58584211203141,0.610023517925982,15.3988315673994,0.000162602711997253
"165","normas ~ nmds1 + nmds2 + mating + integration",8.67174199508836,0.607221924683223,15.4847314504564,0.000155766787130074
"166","normas ~ size + clima + dominance + integration",8.72140935233967,0.605592868304669,15.5343988077077,0.000151946161245622
"167","normas ~ size + clima + social + integration",8.72206074189038,0.605571458333222,15.5350501972584,0.000151896681232897
"168","normas ~ size + cvn + dominance",8.74070814447931,0.416368337573853,15.5536975998473,0.000150487023773942
"169","normas ~ size + clima + prop + integration",8.81283159768321,0.60257659432475,15.6258210530512,0.000145156886460805
"170","normas ~ nmds1 + clima + cvn + social + integration",8.81425248369258,0.777274966044064,15.6272419390606,0.000145053797390027
"171","normas ~ size + social",8.87574051507294,0.22287837195295,15.688729970441,0.000140662116037984
"172","normas ~ size + mating",8.89665610448987,0.221522694438121,15.7096455598579,0.000139198765551332
"173","normas ~ nmds1 + nmds2 + cvn + prop + mating",8.89878812003934,0.775700409593959,15.7117775754074,0.000139050457647755
"174","normas ~ size + nmds1",8.97005482505137,0.216746499201806,15.7830442804194,0.000134182863066747
"175","normas ~ clima + cvn + mating",9.04912987333746,0.40117351627908,15.8621193287055,0.000128981114609896
"176","normas ~ nmds2 + clima + social + integration",9.06778112352193,0.594042684750188,15.88077057889,0.000127783876265739
"177","normas ~ nmds1 + cvn + mating",9.12750870780442,0.397249438215085,15.9404981631725,0.000124024183899692
"178","normas ~ size + nmds2 + mating + dominance + integration",9.15684515749119,0.770824664327394,15.9698346128592,0.000122218246611195
"179","normas ~ nmds1 + social",9.18208931463062,0.202783775330905,15.9950787699987,0.000120685293181192
"180","normas ~ clima + prop + dominance",9.22946355415512,0.392106509638941,16.0424530095232,0.000117860197469043
"181","normas ~ nmds1 + clima",9.24503414812987,0.198591068515759,16.0580236034979,0.000116946183380912
"182","normas ~ social + prop",9.26402282977816,0.197321923049777,16.0770122851462,0.000115841110727171
"183","normas ~ size + nmds2 + dominance",9.30035528454334,0.388504662446597,16.1133447399114,0.000113755714015025
"184","normas ~ clima",9.34583837899427,0.0127071175739535,16.1588278343623,0.000111197927320994
"185","normas ~ clima + social + prop + integration",9.34608393845233,0.584517738907403,16.1590733938204,0.000111184275307722
"186","normas ~ size + nmds1 + prop + integration",9.34792758837064,0.58445390035047,16.1609170437387,0.00011108183009321
"187","normas ~ nmds1 + cvn + social + mating + integration",9.35214932391683,0.767064238054494,16.1651387792849,0.000110847598340992
"188","normas ~ nmds1 + nmds2 + clima + prop + mating",9.35556212451348,0.766997981691004,16.1685515798815,0.000110658609257487
"189","normas ~ nmds1 + prop",9.37472278709117,0.189882961201855,16.1877122424592,0.000109603525218019
"190","normas ~ clima + social + dominance + integration",9.41183968356098,0.582234794284813,16.224829138929,0.000107588212251418
"191","normas ~ nmds1 + clima + dominance + integration",9.41316443350738,0.582188672202861,16.2261538888754,0.00010751697210866
"192","normas ~ nmds1 + clima + social + integration",9.42272406048951,0.581855696219991,16.2357135158575,0.00010700428727988
"193","normas ~ size + mating + dominance",9.45237512257251,0.380708767749608,16.2653645779405,0.000105429593574997
"194","normas ~ nmds1 + dominance",9.4769639411168,0.182951198413035,16.2899533964848,0.000104141334421754
"195","normas ~ cvn + prop + mating + dominance",9.50974587209016,0.578812368492783,16.3227353274582,0.000102448270782582
"196","normas ~ size + cvn + mating",9.54969964610733,0.37566565929582,16.3626891014754,0.000100421980129199
"197","normas ~ nmds2 + clima + mating + dominance",9.6839978658718,0.572651681701936,16.4969873212398,9.39001514411126e-05
"198","normas ~ nmds1 + nmds2",9.72718679872822,0.165735306300324,16.5401762540963,9.18941648306685e-05
"199","normas ~ size + prop + dominance + integration",9.776903532122,0.569330250783617,16.58989298749,8.96379846417392e-05
"200","normas ~ size + mating + dominance + integration",9.78627695722913,0.568993715143563,16.5992664125972,8.9218860099152e-05
"201","normas ~ size + social + prop + integration",9.80039959252944,0.568486171160272,16.6133890478975,8.85910764859157e-05
"202","normas ~ nmds1 + nmds2 + mating + dominance",9.8008658019908,0.568469406182132,16.6138552573588,8.85704278936263e-05
"203","normas ~ nmds1 + clima + prop + integration",9.82100386032322,0.567744615835093,16.6339933156913,8.76830845120519e-05
"204","normas ~ nmds1 + nmds2 + clima + integration",9.82808307864168,0.567489538083376,16.6410725340097,8.73732692988555e-05
"205","normas ~ size + nmds1 + dominance + integration",9.83064275085875,0.567397271158766,16.6436322062268,8.72615173612223e-05
"206","normas ~ nmds2",9.83333834263128,-0.0282275076070494,16.6463277979993,8.71439858691163e-05
"207","normas ~ nmds1 + cvn + social + dominance",9.83461259772532,0.567254133601351,16.6476020530934,8.70884817186512e-05
"208","normas ~ size + social + dominance + integration",9.86178355573403,0.566273180146538,16.6747730111021,8.59133434608892e-05
"209","normas ~ size + social + dominance",9.86899924212629,0.358830195819454,16.6819886974943,8.56039400643097e-05
"210","normas ~ clima + mating + dominance",9.89807335390972,0.357274858865366,16.7110628092778,8.43685123006922e-05
"211","normas ~ size + nmds1 + social + integration",9.90542051402198,0.564693099044982,16.71840996939,8.40591464046447e-05
"212","normas ~ nmds2 + cvn + mating + dominance",9.91690746109209,0.564276203930434,16.7298969164601,8.35777387214029e-05
"213","normas ~ cvn + social + prop + dominance",9.94156467771642,0.563379972135862,16.7545541330845,8.25536671766473e-05
"214","normas ~ nmds1 + nmds2 + prop + mating + integration",9.97313662067974,0.754692713039086,16.7861260760478,8.126070948747e-05
"215","normas ~ nmds1 + nmds2 + prop + mating + dominance",9.98123177358007,0.75452717387637,16.7942212289481,8.09324652982814e-05
"216","normas ~ nmds2 + clima + social + mating",9.99390745969371,0.561471320245363,16.8068969150617,8.04211500644241e-05
"217","normas ~ size + cvn + prop + dominance",10.0156369838473,0.560676515887625,16.8286264392153,7.95521228385929e-05
"218","normas ~ nmds1 + nmds2 + social + mating + dominance",10.0318611615488,0.753489307731497,16.8448506169169,7.89093993893045e-05
"219","normas ~ clima + cvn + prop + dominance",10.0473491110605,0.559513990289542,16.8603385664286,7.83006869612664e-05
"220","normas ~ nmds2 + clima + social",10.0507619753843,0.349044540425526,16.8637514307523,7.81671860882249e-05
"221","normas ~ size + nmds1 + mating + integration",10.0674388719076,0.558775934439064,16.8804283272757,7.75181029850816e-05
"222","normas ~ size + prop + mating + integration",10.0860512646149,0.558091050472633,16.8990407199829,7.68000506480145e-05
"223","normas ~ nmds2 + cvn + dominance",10.1459914949101,0.343858140574834,16.9589809502782,7.45324934869488e-05
"224","normas ~ nmds2 + cvn + prop + dominance",10.1550851242277,0.555541500585917,16.9680745795957,7.41943773113026e-05
"225","normas ~ clima + prop",10.1674759027716,0.134557021939001,16.9804653581397,7.37361352218488e-05
"226","normas ~ nmds1 + cvn + dominance",10.1780079260338,0.342105193097122,16.9909973814019,7.33488604677734e-05
"227","normas ~ nmds2 + prop + dominance",10.1844728930472,0.341750658584707,16.9974623484153,7.31121442827776e-05
"228","normas ~ nmds1 + cvn + social + prop + integration",10.211294866476,0.749775584393879,17.0242843218441,7.21381837704447e-05
"229","normas ~ clima + cvn + social + dominance + integration",10.2186575490219,0.749622010374056,17.0316470043899,7.18731067160951e-05
"230","normas ~ size + clima + dominance",10.238150916789,0.338799602905827,17.051140372157,7.11759850959781e-05
"231","normas ~ nmds2 + social + prop",10.2400461116871,0.338695169357697,17.0530355670552,7.11085708598897e-05
"232","normas ~ size + nmds1 + dominance",10.2714450919058,0.336962545462266,17.0844345472739,7.00009200817026e-05
"233","normas ~ nmds1 + prop + dominance",10.2854170616877,0.33619010091912,17.0984065170557,6.95135989027909e-05
"234","normas ~ clima + dominance",10.3393508698447,0.122072160293918,17.1523403252128,6.76640822989422e-05
"235","normas ~ size + nmds2 + cvn + mating + dominance",10.3620610702497,0.746611970319019,17.1750505256177,6.69000956457403e-05
"236","normas ~ nmds1 + nmds2 + cvn + social + mating",10.3656609497101,0.746535945052551,17.1786504050782,6.67797878115378e-05
"237","normas ~ clima + cvn + dominance",10.3707202517243,0.331454530728039,17.1837097070923,6.6611071740407e-05
"238","normas ~ size + nmds2 + prop",10.3856717017729,0.330621034571107,17.1986611571409,6.61149623835498e-05
"239","normas ~ nmds2 + cvn + social + mating",10.4092768641648,0.54602627090288,17.2222663195328,6.5339222046003e-05
"240","normas ~ size + nmds1 + cvn + social + integration",10.4290740612201,0.74519298776689,17.2420635165881,6.46956458250886e-05
"241","normas ~ nmds2 + social + mating + dominance + integration",10.4377195557676,0.745009343901421,17.2507090111356,6.44165864845209e-05
"242","normas ~ social + prop + dominance",10.4438491892574,0.327367923000243,17.2568386446254,6.42194636785532e-05
"243","normas ~ nmds1 + clima + cvn + prop + integration",10.4523570233042,0.744698119338302,17.2653464786722,6.39468596373454e-05
"244","normas ~ nmds1 + cvn + prop + mating + dominance",10.4816067454586,0.744075067887133,17.2945962008266,6.30184511690445e-05
"245","normas ~ size + social + mating + integration",10.4930044538186,0.542847684314701,17.3059939091866,6.26603395872218e-05
"246","normas ~ nmds1 + cvn + social + dominance + integration",10.5601094508414,0.742395346303451,17.3730989062094,6.05928080215252e-05
"247","normas ~ nmds1 + clima + mating",10.5646795259311,0.320560846262826,17.3776689812991,6.04545092493691e-05
"248","normas ~ nmds2 + social + dominance + integration",10.6169416922882,0.538101701706079,17.4299311476562,5.88952290069027e-05
"249","normas ~ clima + prop + mating",10.628939558039,0.316912688547343,17.441929013407,5.8542978102549e-05
"250","normas ~ size + prop",10.6448571888455,0.0994341724530259,17.4578466442135,5.80788945739332e-05
"251","normas ~ size + nmds1 + cvn",10.6551021841207,0.315421784062996,17.4680916394887,5.77821462688188e-05
"252","normas ~ nmds2 + clima + prop + integration",10.6601574908944,0.536435260830294,17.4731469462624,5.76362774616584e-05
"253","normas ~ clima + cvn + mating + dominance + integration",10.6664443409717,0.740102505721257,17.4794337963397,5.74553866013312e-05
"254","normas ~ nmds1 + cvn + prop + dominance + integration",10.6756109189174,0.739903898988312,17.4886003742854,5.71926545099639e-05
"255","normas ~ clima + cvn + prop + mating + integration",10.6797882344022,0.739813341271361,17.4927776897703,5.70733232937279e-05
"256","normas ~ clima + prop + dominance + integration",10.6836470556319,0.53552696097575,17.4966365109999,5.69633115809532e-05
"257","normas ~ nmds1 + nmds2 + cvn + social + prop",10.6861001554889,0.739676448800773,17.4990896108569,5.68934860662002e-05
"258","normas ~ nmds1 + clima + cvn",10.6984153840216,0.312946379921136,17.5114048393896,5.65442343070672e-05
"259","normas ~ clima + cvn + prop + dominance + integration",10.7016044740904,0.739339886484095,17.5145939294585,5.64541438247827e-05
"260","normas ~ size + nmds2 + cvn",10.7018618992156,0.31274902318606,17.5148513545837,5.64468779348772e-05
"261","normas ~ nmds2 + social + dominance",10.7506212362565,0.309950850324519,17.5636106916245,5.50873613804062e-05
